image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,confidence,predicted_age,age_confidence
cluster_118_AccoID_1168722_20251105_095120.png,118,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:20,-307.0,1.0,0.0,29.0,Mineral cooldrinks,SPRITE ZERO,can,Female,0.953,21–30,0.424
cluster_118_AccoID_1168722_20251105_095120.png,118,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:20,-307.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.953,21–30,0.424
cluster_118_AccoID_1168722_20251105_095120.png,118,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:20,-307.0,2.0,0.0,129.0,Breakfast,BREAKFAST,burger,Female,0.953,21–30,0.424
cluster_120_AccoID_1169004_20251105_111151.png,120,1169004,224602/88,2025-11-05 11:12:00,2025-11-05 11:11:51,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Male,0.952,21–30,0.728
cluster_121_AccoID_1169004_20251105_111125.png,121,1169004,224602/88,2025-11-05 11:12:00,2025-11-05 11:11:25,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Male,0.925,31–40,0.534
cluster_122_AccoID_1168595_20251105_091749.png,122,1168595,224539/23,2025-11-05 09:18:00,2025-11-05 09:17:49,-243.0,1.0,0.0,59.0,Cakes Scones Muffins,SCONE,cheese jam and cream,Female,0.968,41–55,0.54
cluster_122_AccoID_1168595_20251105_091749.png,122,1168595,224539/23,2025-11-05 09:18:00,2025-11-05 09:17:49,-243.0,1.0,0.0,32.0,Beverages Coffee,COFFEE,americano decaf,Female,0.968,41–55,0.54
cluster_122_AccoID_1168595_20251105_091749.png,122,1168595,224539/23,2025-11-05 09:18:00,2025-11-05 09:17:49,-243.0,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.968,41–55,0.54
cluster_122_AccoID_1168595_20251105_091749.png,122,1168595,224539/23,2025-11-05 09:18:00,2025-11-05 09:17:49,-243.0,1.0,0.0,113.0,Tramezinni's,TRAMEZZINI,chicken mayo,Female,0.968,41–55,0.54
cluster_123_AccoID_1169495_20251105_134230.png,123,1169495,224682/165,2025-11-05 13:43:00,2025-11-05 13:42:30,-227.0,1.0,0.0,59.0,Cakes,CARROT CAKE,carrot cake,Female,0.95,41–55,0.289
cluster_123_AccoID_1169495_20251105_134230.png,123,1169495,224682/165,2025-11-05 13:43:00,2025-11-05 13:42:30,-227.0,1.0,0.0,7.0,Beverages Coffee,COFFEE,extra shot,Female,0.95,41–55,0.289
cluster_123_AccoID_1169495_20251105_134230.png,123,1169495,224682/165,2025-11-05 13:43:00,2025-11-05 13:42:30,-227.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.95,41–55,0.289
cluster_123_AccoID_1169495_20251105_134230.png,123,1169495,224682/165,2025-11-05 13:43:00,2025-11-05 13:42:30,-227.0,1.0,0.0,89.0,Cakes,CHOC NUT CAKE,none,Female,0.95,41–55,0.289
cluster_124_AccoID_1169131_20251105_114921.png,124,1169131,224623/106,2025-11-05 11:51:00,2025-11-05 11:49:21,-53.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.966,21–30,0.579
cluster_124_AccoID_1169131_20251105_114921.png,124,1169131,224623/106,2025-11-05 11:51:00,2025-11-05 11:49:21,-53.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.966,21–30,0.579
cluster_125_AccoID_1169396_20251105_130452.png,125,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:04:52,-336.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha white,Female,0.968,21–30,0.551
cluster_125_AccoID_1169396_20251105_130452.png,125,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:04:52,-336.0,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.968,21–30,0.551
cluster_125_AccoID_1169396_20251105_130452.png,125,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:04:52,-336.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Female,0.968,21–30,0.551
cluster_125_AccoID_1169396_20251105_130452.png,125,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:04:52,-336.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,chicken curry mayo peanuts,Female,0.968,21–30,0.551
cluster_126_AccoID_1168687_20251105_094123.png,126,1168687,224553/34,2025-11-05 09:42:00,2025-11-05 09:41:23,-341.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.987,56–65,0.436
cluster_126_AccoID_1168687_20251105_094123.png,126,1168687,224553/34,2025-11-05 09:42:00,2025-11-05 09:41:23,-341.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.987,56–65,0.436
cluster_126_AccoID_1168687_20251105_094123.png,126,1168687,224553/34,2025-11-05 09:42:00,2025-11-05 09:41:23,-341.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.987,56–65,0.436
cluster_126_AccoID_1168687_20251105_094123.png,126,1168687,224553/34,2025-11-05 09:42:00,2025-11-05 09:41:23,-341.0,3.0,0.0,83.0,Breakfast,BREAKFAST,avo bacon egg toast,Female,0.987,56–65,0.436
cluster_127_AccoID_1168864_20251105_104020.png,127,1168864,224581/65,2025-11-05 10:40:00,2025-11-05 10:40:20,-71.0,1.0,0.0,59.0,Cakes,LEMON MERINGUE,none,Female,0.993,01–10,0.789
cluster_127_AccoID_1168864_20251105_104020.png,127,1168864,224581/65,2025-11-05 10:40:00,2025-11-05 10:40:20,-71.0,1.0,0.0,12.0,Deli-biscuits,MERINGUE NEST,none,Female,0.993,01–10,0.789
cluster_128_AccoID_1168981_20251105_110538.png,128,1168981,224598/84,2025-11-05 11:06:00,2025-11-05 11:05:38,-0.01,1.0,0.0,0.01,Specials,SPECIAL,cappuccino regular,Male,0.586,21–30,0.577
cluster_129_AccoID_1169267_20251105_123054.png,129,1169267,224646/130,2025-11-05 12:32:00,2025-11-05 12:30:54,-71.2,1.0,0.2000000029802322,89.0,Salads,SALAD,chicken mayo,Female,0.984,21–30,0.509
cluster_130_AccoID_1169136_20251105_115528.png,130,1169136,224624/109,2025-11-05 11:56:00,2025-11-05 11:55:28,-49.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.751,56–65,0.467
cluster_130_AccoID_1169136_20251105_115528.png,130,1169136,224624/109,2025-11-05 11:56:00,2025-11-05 11:55:28,-49.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.751,56–65,0.467
cluster_131_AccoID_1169322_20251105_124507.png,131,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:07,-484.0,1.0,0.0,39.0,Mineral cooldrinks,APPLETISER,none,Female,0.991,31–40,0.221
cluster_131_AccoID_1169322_20251105_124507.png,131,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:07,-484.0,2.0,0.0,29.0,Mineral cooldrinks,COKE,lite,Female,0.991,31–40,0.221
cluster_131_AccoID_1169322_20251105_124507.png,131,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:07,-484.0,3.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Female,0.991,31–40,0.221
cluster_132_AccoID_1169207_20251105_121018.png,132,1169207,224636,2025-11-05 12:10:00,2025-11-05 12:10:18,-20.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.933,31–40,0.498
cluster_134_AccoID_1169207_20251105_120914.png,134,1169207,224636,2025-11-05 12:10:00,2025-11-05 12:09:14,-20.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.933,21–30,0.56
cluster_135_AccoID_1169160_20251105_120315.png,135,1169160,224628/112,2025-11-05 12:03:00,2025-11-05 12:03:15,-287.0,1.0,0.0,109.0,Light lunches,QUICHES,spinach & feta,Female,0.706,56–65,0.524
cluster_135_AccoID_1169160_20251105_120315.png,135,1169160,224628/112,2025-11-05 12:03:00,2025-11-05 12:03:15,-287.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.706,56–65,0.524
cluster_135_AccoID_1169160_20251105_120315.png,135,1169160,224628/112,2025-11-05 12:03:00,2025-11-05 12:03:15,-287.0,1.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Female,0.706,56–65,0.524
cluster_135_AccoID_1169160_20251105_120315.png,135,1169160,224628/112,2025-11-05 12:03:00,2025-11-05 12:03:15,-287.0,1.0,0.0,60.0,Wines,SPIER MERLOT,none,Female,0.706,56–65,0.524
cluster_136_AccoID_1169310_20251105_124254.png,136,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:54,-120.8,1.0,0.2000000029802322,33.0,Beers,SAVANNA,dry,Female,0.976,21–30,0.87
cluster_136_AccoID_1169310_20251105_124254.png,136,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:54,-120.8,1.0,0.2000000029802322,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.976,21–30,0.87
cluster_136_AccoID_1169310_20251105_124254.png,136,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:54,-120.8,1.0,0.2000000029802322,79.0,Cakes,TRY ME LIKE ME,none,Female,0.976,21–30,0.87
cluster_137_AccoID_1168854_20251105_103854.png,137,1168854,224579/64,2025-11-05 10:39:00,2025-11-05 10:38:54,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.983,31–40,0.465
cluster_138_AccoID_1168547_20251105_085706.png,138,1168547,224531/14,2025-11-05 08:58:00,2025-11-05 08:57:06,-107.0,2.0,0.0,39.0,Beverages Coffee,COFFEE,creamuccino,Female,0.693,66-80,0.774
cluster_138_AccoID_1168547_20251105_085706.png,138,1168547,224531/14,2025-11-05 08:58:00,2025-11-05 08:57:06,-107.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.693,66-80,0.774
cluster_139_AccoID_1169141_20251105_115504.png,139,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:04,-429.0,2.0,0.0,109.0,Light lunches,QUICHES,spinach & feta,Female,0.96,41–55,0.33
cluster_139_AccoID_1169141_20251105_115504.png,139,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:04,-429.0,1.0,0.0,119.0,Light lunches,QUICHES,bacon and mushroom,Female,0.96,41–55,0.33
cluster_139_AccoID_1169141_20251105_115504.png,139,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:04,-429.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.96,41–55,0.33
cluster_139_AccoID_1169141_20251105_115504.png,139,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:04,-429.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.96,41–55,0.33
cluster_140_AccoID_1168715_20251105_095038.png,140,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:38,-150.0,1.0,0.0,12.0,Extra,EXTRA,relish breakfast,Female,0.948,11–20,0.571
cluster_140_AccoID_1168715_20251105_095038.png,140,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:38,-150.0,2.0,0.0,39.0,Breakfast,BREAKFAST,scrambled on toast,Female,0.948,11–20,0.571
cluster_140_AccoID_1168715_20251105_095038.png,140,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:38,-150.0,2.0,0.0,30.0,Beverages Coffee,SKINNY CAPPUCINO,none,Female,0.948,11–20,0.571
cluster_141_AccoID_1168902_20251105_104812.png,141,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:48:12,-210.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.994,31–40,0.409
cluster_141_AccoID_1168902_20251105_104812.png,141,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:48:12,-210.0,2.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Female,0.994,31–40,0.409
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,20.0,Beverages Cold,WATER,sparkling,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,30.0,Extra,EXTRA,avo breakfast ,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,12.0,Extra,EXTRA,baked beans,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,2.0,0.0,16.0,Extra,EXTRA,toast sour dough bfast 2 slice,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,8.0,Extra,EXTRA,toast sour dough bfast 1 slice,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cortado ,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,59.0,Breakfast,BREAKFAST,lite,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,2.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,berry ,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,mango,Female,0.978,66-80,0.673
cluster_142_AccoID_1169016_20251105_111204.png,142,1169016,224604,2025-11-05 11:13:00,2025-11-05 11:12:04,-494.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,orange,Female,0.978,66-80,0.673
cluster_143_AccoID_1169004_20251105_111145.png,143,1169004,224602/88,2025-11-05 11:12:00,2025-11-05 11:11:45,-20.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.943,66-80,0.729
cluster_144_AccoID_1169167_20251105_120236.png,144,1169167,224629/115,2025-11-05 12:04:00,2025-11-05 12:02:36,-19.2,1.0,0.2000000029802322,24.0,Beverages Tea,TEA,tea five roses,Male,0.813,56–65,0.528
cluster_145_AccoID_1169141_20251105_115548.png,145,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:48,-429.0,2.0,0.0,109.0,Light lunches,QUICHES,spinach & feta,Female,0.861,41–55,0.457
cluster_145_AccoID_1169141_20251105_115548.png,145,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:48,-429.0,1.0,0.0,119.0,Light lunches,QUICHES,bacon and mushroom,Female,0.861,41–55,0.457
cluster_145_AccoID_1169141_20251105_115548.png,145,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:48,-429.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.861,41–55,0.457
cluster_145_AccoID_1169141_20251105_115548.png,145,1169141,224625/108,2025-11-05 11:56:00,2025-11-05 11:55:48,-429.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.861,41–55,0.457
cluster_146_AccoID_1168564_20251105_090134.png,146,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:34,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.999,21–30,0.777
cluster_146_AccoID_1168564_20251105_090134.png,146,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:34,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.999,21–30,0.777
cluster_146_AccoID_1168564_20251105_090134.png,146,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:34,-220.0,1.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Female,0.999,21–30,0.777
cluster_146_AccoID_1168564_20251105_090134.png,146,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:34,-220.0,1.0,0.0,59.0,Breakfast,BREAKFAST,avo and toast,Female,0.999,21–30,0.777
cluster_147_AccoID_1168564_20251105_090135.png,147,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:35,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.998,21–30,0.593
cluster_147_AccoID_1168564_20251105_090135.png,147,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:35,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.998,21–30,0.593
cluster_147_AccoID_1168564_20251105_090135.png,147,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:35,-220.0,1.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Female,0.998,21–30,0.593
cluster_147_AccoID_1168564_20251105_090135.png,147,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:35,-220.0,1.0,0.0,59.0,Breakfast,BREAKFAST,avo and toast,Female,0.998,21–30,0.593
cluster_150_AccoID_1168755_20251105_100203.png,150,1168755,224563/45,2025-11-05 10:03:00,2025-11-05 10:02:03,-65.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Male,0.669,21–30,0.466
cluster_150_AccoID_1168755_20251105_100203.png,150,1168755,224563/45,2025-11-05 10:03:00,2025-11-05 10:02:03,-65.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.669,21–30,0.466
cluster_151_AccoID_1168769_20251105_100752.png,151,1168769,224565/49,2025-11-05 10:08:00,2025-11-05 10:07:52,-46.0,1.0,0.0,46.0,Beverages Coffee,COFFEE,cappuccino almond milk,Female,0.881,66-80,0.426
cluster_152_AccoID_1169381_20251105_130126.png,152,1169381,224664/147,2025-11-05 13:02:00,2025-11-05 13:01:26,-25.0,1.0,0.0,25.0,Cakes Scones Muffins,SCONE,scone only,Female,0.952,41–55,0.311
cluster_153_AccoID_1169038_20251105_112047.png,153,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:20:47,-112.0,1.0,0.0,83.0,Light lunches,SOUP OF THE DAY,pea bacon,Female,0.998,21–30,0.552
cluster_153_AccoID_1169038_20251105_112047.png,153,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:20:47,-112.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.998,21–30,0.552
cluster_156_AccoID_1169322_20251105_124531.png,156,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:31,-484.0,1.0,0.0,39.0,Mineral cooldrinks,APPLETISER,none,Female,0.979,41–55,0.275
cluster_156_AccoID_1169322_20251105_124531.png,156,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:31,-484.0,2.0,0.0,29.0,Mineral cooldrinks,COKE,lite,Female,0.979,41–55,0.275
cluster_156_AccoID_1169322_20251105_124531.png,156,1169322,224655/138,2025-11-05 12:46:00,2025-11-05 12:45:31,-484.0,3.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Female,0.979,41–55,0.275
cluster_157_AccoID_1169119_20251105_114447.png,157,1169119,224621/104,2025-11-05 11:44:00,2025-11-05 11:44:47,-118.0,2.0,0.0,59.0,Cakes,LEMON MERINGUE,none,Male,0.927,56–65,0.527
cluster_158_AccoID_1169630_20251105_145307.png,158,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:07,-49.0,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,peach,Female,0.985,21–30,0.564
cluster_158_AccoID_1169630_20251105_145307.png,158,1169630,224701/184,2025-11-05 14:54:00,2025-11-05 14:53:07,-49.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.985,21–30,0.564
cluster_159_AccoID_1169086_20251105_113401.png,159,1169086,224616/99,2025-11-05 11:34:00,2025-11-05 11:34:01,-159.0,2.0,0.0,8.0,Extra,EXTRA,egg breakfast,Female,0.998,21–30,0.636
cluster_159_AccoID_1169086_20251105_113401.png,159,1169086,224616/99,2025-11-05 11:34:00,2025-11-05 11:34:01,-159.0,1.0,0.0,25.0,Extra,EXTRA,bacon breakfasts,Female,0.998,21–30,0.636
cluster_159_AccoID_1169086_20251105_113401.png,159,1169086,224616/99,2025-11-05 11:34:00,2025-11-05 11:34:01,-159.0,2.0,0.0,59.0,Breakfast,BREAKFAST,avo and toast,Female,0.998,21–30,0.636
cluster_160_AccoID_1169038_20251105_112101.png,160,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:21:01,-112.0,1.0,0.0,83.0,Light lunches,SOUP OF THE DAY,pea bacon,Female,0.998,21–30,0.735
cluster_160_AccoID_1169038_20251105_112101.png,160,1169038,224608/92,2025-11-05 11:21:00,2025-11-05 11:21:01,-112.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.998,21–30,0.735
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,2.0,0.0,59.0,Cakes Scones Muffins,SCONE,cheese jam and cream,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,39.0,Mineral cooldrinks,GRAPETISER,red,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,dirty chai,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,falafal veg cranberry onion,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,99.0,Light lunches,CURRY MINCE,none,Female,0.966,11–20,0.624
cluster_161_AccoID_1169448_20251105_131915.png,161,1169448,224675/157,2025-11-05 13:19:00,2025-11-05 13:19:15,-512.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken curry mayo,Female,0.966,11–20,0.624
cluster_162_AccoID_1169455_20251105_131958.png,162,1169455,224676/159,2025-11-05 13:21:00,2025-11-05 13:19:58,-190.0,2.0,0.0,59.0,Cakes Scones Muffins,SCONE,cheese jam and cream,Female,0.983,11–20,0.599
cluster_162_AccoID_1169455_20251105_131958.png,162,1169455,224676/159,2025-11-05 13:21:00,2025-11-05 13:19:58,-190.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.983,11–20,0.599
cluster_164_AccoID_1168902_20251105_104713.png,164,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:47:13,-210.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.987,41–55,0.362
cluster_164_AccoID_1168902_20251105_104713.png,164,1168902,224587/69,2025-11-05 10:48:00,2025-11-05 10:47:13,-210.0,2.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Female,0.987,41–55,0.362
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,59.0,Cakes,LEMON MERINGUE,none,Female,0.948,41–55,0.512
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.948,41–55,0.512
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.948,41–55,0.512
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,109.0,Light lunches,PASTA,chicken brocolli,Female,0.948,41–55,0.512
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,73.0,Toasted sandwiches,TOASTED SANDWICH,mince and cheese,Female,0.948,41–55,0.512
cluster_165_AccoID_1169329_20251105_124946.png,165,1169329,224656/140,2025-11-05 12:50:00,2025-11-05 12:49:46,-326.0,1.0,0.0,25.0,Cakes,BANANA CAKE,banana cake iced,Female,0.948,41–55,0.512
cluster_166_AccoID_1169303_20251105_123959.png,166,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:59,-481.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.834,66-80,0.488
cluster_166_AccoID_1169303_20251105_123959.png,166,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:59,-481.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Female,0.834,66-80,0.488
cluster_166_AccoID_1169303_20251105_123959.png,166,1169303,224652/136,2025-11-05 12:40:00,2025-11-05 12:39:59,-481.0,3.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Female,0.834,66-80,0.488
cluster_167_AccoID_1169310_20251105_124255.png,167,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:55,-120.8,1.0,0.2000000029802322,33.0,Beers,SAVANNA,dry,Female,0.992,21–30,0.803
cluster_167_AccoID_1169310_20251105_124255.png,167,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:55,-120.8,1.0,0.2000000029802322,39.0,Beverages Cold,ICE COFFEE,condensed milk,Female,0.992,21–30,0.803
cluster_167_AccoID_1169310_20251105_124255.png,167,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:55,-120.8,1.0,0.2000000029802322,79.0,Cakes,TRY ME LIKE ME,none,Female,0.992,21–30,0.803
cluster_168_AccoID_1169310_20251105_124234.png,168,1169310,224653/111,2025-11-05 12:43:00,2025-11-05 12:42:34,-120.8,1.0,0.2000000029802322,33.0,Beers,SAVANNA,dry,Female,0.994,21–30,0.83
