AccoID,AccoDate,AccoDocNo,AccoTypeId,AccoAmount,AccoDebit,AccoCredit,VatRateId,VatAmount,SessionID,AuditNo,AuditSubNo,WeekNo,Total,AccoDateStamp,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockSizeDesc,StockDesciption
1169616,2025-11-05 14:49:00,224699/105,7,-172.0,172.0,0.0,0,0.0,19309,250848,438968,45,True,2025-11-05 14:48:53.880,1.0,0.0,24.0,Beverages Tea,TEA,None,tea five roses
1169623,2025-11-05 14:53:00,224700/183,7,-127.0,127.0,0.0,0,0.0,19312,250850,438970,45,True,2025-11-05 14:52:57.213,2.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1169623,2025-11-05 14:53:00,224700/183,7,-127.0,127.0,0.0,0,0.0,19312,250850,438970,45,True,2025-11-05 14:52:57.213,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,None,salted caramel
1169630,2025-11-05 14:54:00,224701/184,7,-49.0,49.0,0.0,0,0.0,19312,250852,438972,45,True,2025-11-05 14:54:33.317,1.0,0.0,29.0,Mineral cooldrinks,ICE TEA,330ml,peach
1169630,2025-11-05 14:54:00,224701/184,7,-49.0,49.0,0.0,0,0.0,19312,250852,438972,45,True,2025-11-05 14:54:33.317,1.0,0.0,20.0,Beverages Cold,WATER,500ml,thirsty mineral still
1169635,2025-11-05 14:55:00,224702/185,7,-58.0,58.0,0.0,0,0.0,19312,250853,438974,45,True,2025-11-05 14:54:42.037,2.0,0.0,29.0,Mineral cooldrinks,COKE,300ml,zero
1169640,2025-11-05 14:55:00,224703/186,7,-72.0,72.0,0.0,0,0.0,19312,250854,438976,45,True,2025-11-05 14:55:18.523,2.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1169645,2025-11-05 14:56:00,224704/182,7,-438.0,438.0,0.0,0,0.0,19309,250855,438978,45,True,2025-11-05 14:56:17.150,1.0,0.0,170.0,Wines,DURBANVILLE HILLS SAUV BLANC,bottle 750ml,none
1169645,2025-11-05 14:56:00,224704/182,7,-438.0,438.0,0.0,0,0.0,19309,250855,438978,45,True,2025-11-05 14:56:17.150,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,small,"chicken, mayo, bacon, feta  "
1169645,2025-11-05 14:56:00,224704/182,7,-438.0,438.0,0.0,0,0.0,19309,250855,438978,45,True,2025-11-05 14:56:17.150,1.0,0.0,129.0,Tramezinni's,TRAMEZZINI,small,bacon cranberry feta onion 
1169652,2025-11-05 15:01:00,224705/188,7,-174.4,174.4,0.0,0,0.0,19312,250857,438980,45,True,2025-11-05 15:01:21.183,2.0,0.20000000298023224,109.0,Light lunches,COTTAGE PIE,None,none
1169662,2025-11-05 15:08:00,224707/189,7,-46.4,46.4,0.0,0,0.0,19309,250859,438984,45,True,2025-11-05 15:08:25.357,2.0,0.20000000298023224,29.0,Deli-biscuits,FRIDGE FUDGE,None,none
1169677,2025-11-05 15:15:00,224708/190,7,-286.0,286.0,0.0,0,0.0,19309,250861,438991,45,True,2025-11-05 15:15:05.977,2.0,0.0,69.0,Cakes,CHOC PECAN,None,none
1169677,2025-11-05 15:15:00,224708/190,7,-286.0,286.0,0.0,0,0.0,19309,250861,438991,45,True,2025-11-05 15:15:05.977,1.0,0.0,79.0,Cakes,TRY ME LIKE ME,None,none
1169677,2025-11-05 15:15:00,224708/190,7,-286.0,286.0,0.0,0,0.0,19309,250861,438991,45,True,2025-11-05 15:15:05.977,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,Slice,baked sour cream berry coulis
1169684,2025-11-05 15:16:00,224709/191,7,-79.0,79.0,0.0,0,0.0,19309,250863,438993,45,True,2025-11-05 15:16:13.430,1.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1169684,2025-11-05 15:16:00,224709/191,7,-79.0,79.0,0.0,0,0.0,19309,250863,438993,45,True,2025-11-05 15:16:13.430,1.0,0.0,43.0,Beverages Cold,MILO FLOAT,None,none
1169699,2025-11-05 15:24:00,224710/192,7,-39.0,39.0,0.0,0,0.0,19309,250865,439000,45,True,2025-11-05 15:24:11.510,1.0,0.0,39.0,Cakes,LEMON DRIZZLE,None,none
1169704,2025-11-05 15:36:00,224711/193,7,-79.0,79.0,0.0,0,0.0,19312,250866,439002,45,True,2025-11-05 15:36:24.537,1.0,0.0,79.0,Cakes,LAMINGTON,None,none
1169716,2025-11-05 15:41:00,224712/194,7,-98.0,98.0,0.0,0,0.0,19309,250870,439004,45,True,2025-11-05 15:41:37.463,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1169716,2025-11-05 15:41:00,224712/194,7,-98.0,98.0,0.0,0,0.0,19309,250870,439004,45,True,2025-11-05 15:41:37.463,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,Slice,baked sour cream berry coulis
1169728,2025-11-05 15:41:00,224713/180,7,-90.0,90.0,0.0,0,0.0,19312,250874,439006,45,True,2025-11-05 15:42:51.710,1.0,0.0,36.0,Beverages Coffee,COFFEE,None,latte
1169728,2025-11-05 15:41:00,224713/180,7,-90.0,90.0,0.0,0,0.0,19312,250874,439006,45,True,2025-11-05 15:42:51.710,1.0,0.0,29.0,Breakfast,BREAKFAST,None,poached
1169728,2025-11-05 15:41:00,224713/180,7,-90.0,90.0,0.0,0,0.0,19312,250874,439006,45,True,2025-11-05 15:42:51.710,1.0,0.0,25.0,Cakes,BANANA CAKE,None,banana cake iced
1169733,2025-11-05 15:43:00,224714/195,7,-78.0,78.0,0.0,0,0.0,19309,250875,439008,45,True,2025-11-05 15:43:38.330,2.0,0.0,39.0,Beverages Hot,CHAI LATTE,None,none
1169748,2025-11-05 16:01:00,224715/196,7,-68.0,68.0,0.0,0,0.0,19309,250881,439012,45,True,2025-11-05 16:00:43.143,1.0,0.0,39.0,Beverages Hot,HOT CHOCOLATE,None,white hot chocolate
1169748,2025-11-05 16:01:00,224715/196,7,-68.0,68.0,0.0,0,0.0,19309,250881,439012,45,True,2025-11-05 16:00:43.143,1.0,0.0,29.0,Beverages Coffee,COFFEE,regular,cappuccino
1169755,2025-11-05 16:03:00,224716/197,7,-23.2,23.2,0.0,0,0.0,19312,250883,439014,45,True,2025-11-05 16:02:35.367,1.0,0.20000000298023224,29.0,Mineral cooldrinks,COKE,300ml,original  
1169764,2025-11-05 16:03:00,224717,7,-72.0,72.0,0.0,0,0.0,19312,250886,0,45,True,2025-11-05 16:03:18.407,2.0,0.0,36.0,Beverages Coffee,COFFEE,large,cappuccino
1169767,2025-11-05 16:04:00,224718,7,-66.0,66.0,0.0,0,0.0,19312,250887,0,45,True,2025-11-05 16:03:38.487,1.0,0.0,20.0,Beverages Cold,WATER,500ml,thirsty mineral still
1169767,2025-11-05 16:04:00,224718,7,-66.0,66.0,0.0,0,0.0,19312,250887,0,45,True,2025-11-05 16:03:38.487,1.0,0.0,26.0,Beverages Tea,TEA,None,mint
1169767,2025-11-05 16:04:00,224718,7,-66.0,66.0,0.0,0,0.0,19312,250887,0,45,True,2025-11-05 16:03:38.487,1.0,0.0,20.0,Beverages Coffee,COFFEE,mug,americano black 
1169770,2025-11-05 16:05:00,224719/107,7,-111.2,111.2,0.0,0,0.0,19312,250888,439016,45,True,2025-11-05 16:04:46.907,1.0,0.20000000298023224,139.0,Tramezinni's,TRAMEZZINI,small,"chicken, mayo, bacon, feta  "
1169788,2025-11-05 16:21:00,224720/198,7,-237.0,237.0,0.0,0,0.0,19309,250894,439019,45,True,2025-11-05 16:21:31.267,1.0,0.0,59.0,Cakes,CARROT CAKE,Slice,carrot cake
1169788,2025-11-05 16:21:00,224720/198,7,-237.0,237.0,0.0,0,0.0,19309,250894,439019,45,True,2025-11-05 16:21:31.267,2.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,None,milo
1169797,2025-11-05 16:31:00,224722,7,-78.0,78.0,0.0,0,0.0,19309,250897,0,45,True,2025-11-05 16:30:48.420,1.0,0.0,29.0,Mineral cooldrinks,COKE,300ml,zero
1169797,2025-11-05 16:31:00,224722,7,-78.0,78.0,0.0,0,0.0,19309,250897,0,45,True,2025-11-05 16:30:48.420,1.0,0.0,29.0,Mineral cooldrinks,CREAM SODA,340ml,can
1169797,2025-11-05 16:31:00,224722,7,-78.0,78.0,0.0,0,0.0,19309,250897,0,45,True,2025-11-05 16:30:48.420,1.0,0.0,20.0,Beverages Cold,WATER,500ml,sparkling
