image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,gender_confidence,predicted_age,age_confidence,InvNo,survey_gender,survey_age_group,survey_time,survey_completed
cluster_190_AccoID_1171464_20251107_125453.png,190,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:54:53,-286.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.881,31–40,0.555,115.0,,,,False
cluster_190_AccoID_1171464_20251107_125453.png,190,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:54:53,-286.0,1.0,0.0,39.0,Wines,2 OCEANS,sauvignon blanc dry,Female,0.881,31–40,0.555,115.0,,,,False
cluster_190_AccoID_1171464_20251107_125453.png,190,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:54:53,-286.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Female,0.881,31–40,0.555,115.0,,,,False
cluster_190_AccoID_1171464_20251107_125453.png,190,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:54:53,-286.0,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN BACON,meal ,Female,0.881,31–40,0.555,115.0,,,,False
cluster_191_AccoID_1171464_20251107_125529.png,191,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:29,-286.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,lite,Female,0.997,11–20,0.234,115.0,,,,False
cluster_191_AccoID_1171464_20251107_125529.png,191,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:29,-286.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Female,0.997,11–20,0.234,115.0,,,,False
cluster_191_AccoID_1171464_20251107_125529.png,191,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:29,-286.0,1.0,0.0,39.0,Wines,2 OCEANS,sauvignon blanc dry,Female,0.997,11–20,0.234,115.0,,,,False
cluster_191_AccoID_1171464_20251107_125529.png,191,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:29,-286.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Female,0.997,11–20,0.234,115.0,,,,False
cluster_191_AccoID_1171464_20251107_125529.png,191,1171464,224982/115,2025-11-07 12:55:00,2025-11-07 12:55:29,-286.0,1.0,0.0,59.0,Cakes Scones Muffins,MUFFIN BACON,meal ,Female,0.997,11–20,0.234,115.0,,,,False
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,30.0,Extra,EXTRA,avo hot,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,109.0,Light lunches,PASTA,chicken brocolli,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,69.0,Cakes,TURKISH DELIGHT,none,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_192_AccoID_1170925_20251107_092504.png,192,1170925,224894/23,2025-11-07 09:26:00,2025-11-07 09:25:04,-309.0,1.0,0.0,33.0,Beverages Cold,STERISTUMPIES,chocolate,Female,0.99,56–65,0.341,23.0,Female,31-40,09:24:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_193_AccoID_1171758_20251107_142415.png,193,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:15,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.881,56–65,0.499,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_194_AccoID_1171758_20251107_142421.png,194,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:24:21,-77.0,1.0,0.0,43.0,Beverages Coffee,COFFEE,cappuccino decaf,Female,0.945,41–55,0.483,166.0,Female,56-65,14:21:00,True
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
cluster_195_AccoID_1171758_20251107_142350.png,195,1171758,225030/166,2025-11-07 14:25:00,2025-11-07 14:23:50,-77.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.95,41–55,0.387,166.0,Female,56-65,14:21:00,True
